Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,WCA Round code,WCA Round,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","27002","Holdings","2010","2010","ha","5553026.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","5017","Average area","27002","Holdings","2010","2010","ha","4.18","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","27002","Holdings","2010","2010","No","1330015.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270030","Holdings with land size 0-<1","1990","1990","ha","62504.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","114377.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","97070.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","226536.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270031","Holdings with land size 1-<2","1990","1990","ha","256963.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","172894.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","365914.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","236822.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","582040.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","171520.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270033","Holdings with land size 2-<5","1990","1990","ha","1201476.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","365295.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","582040.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","171520.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","582040.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","171520.00","","Official data","Cultivated area. Interpolated data"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270036","Holdings with land size 5-<10","1990","1990","ha","1274404.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","186194.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","1854264.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","262004.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270037","Holdings with land size 10-<20","1990","1990","ha","677133.00","","Official data","Cultivated area. >=10 ha"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","47878.00","","Official data","Cultivated area. >=10 ha"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","1031929.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","75144.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","394806.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","13901.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","32462.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","471.00","","Official data","Cultivated area"
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","5018","Average number of parcels per holding","27004","Parcels","1990","1990","ha","9.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","27004","Parcels","1990","1990","No","8491204.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","5018","Average number of parcels per holding","27004","Parcels","2010","2010","ha","8.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","27004","Parcels","2010","2010","No","11446524.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270052","Holdings operated by civil persons, male","1990","1990","No","812079.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","6202","Percent of total persons","270052","Holdings operated by civil persons, male","1990","1990","%","91.59","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270051","Holdings operated by civil persons, female","1990","1990","No","74559.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","6202","Percent of total persons","270051","Holdings operated by civil persons, female","1990","1990","%","8.41","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270050","Holdings operated by civil persons, total","1990","1990","No","886638.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","50260","Area","270070","Civil persons","2010","2010","ha","5522566.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","6200","Percentage of total area","270070","Civil persons","2010","2010","%","99.50","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","60850","Number","270070","Civil persons","2010","2010","No","1329439.00","","Official data",""
"WCAD","Structural data from agricultural censuses","233","Burkina Faso","6201","Percent of total number","270070","Civil persons","2010","2010","%","100.00","Fc","Calculated data",""
